"","year","season","sfc_temp","sfc_salt","btm_temp","btm_salt","ctyp_100m3","calfin_100m3","pseudo_100m3","tlong_100m3","PC1","PC2"
"1",1977,"Fall",-1.59256799066368,0.339259314955691,-1.50329466225105,0.496218628973295,0.2359968603596,0.547232203764739,0.891815261351171,-0.417189189745623,-4.45495464148308,0.55209957319413
"2",1978,"Fall",-1.78271263379946,0.0871686239656092,-1.83289518287323,0.222579085888084,0.381655130771463,0.259581242727431,1.03051732694629,-0.616805457738222,-5.27710813119253,0.61633490517913
"3",1979,"Fall",-1.58583098259565,0.021135598344724,-1.98782149470582,0.277726870331946,-0.0711994255919908,-0.0368916446281421,0.0204793983055347,-0.471229451920707,1.41279669109285,0.123331019598133
"4",1980,"Fall",-1.35789145695528,0.570074239658194,-1.73911948994776,0.129797616309108,0.0665833367781863,0.216116394442925,-0.244037628396619,-0.0973534639697624,0.684662593014299,-1.86077275633538
"5",1981,"Fall",-2.00529359180274,-0.146715994206964,NA,-0.878328781196046,0.392831756309404,-0.350863609790589,0.454442574407149,-0.111733859185536,-1.01280108380382,1.79378365789878
"6",1982,"Fall",-1.72972710593417,0.284793107365601,-2.11550277652848,-0.0708695164504398,-0.264129494404188,-0.21869266484532,0.628005899293467,0.0536302867887591,-1.74554211595334,1.69697507214648
"7",1983,"Fall",NA,NA,NA,NA,-0.234096110372827,-0.542025402523547,0.163595549949098,-0.146321580567788,-4.70012629459407,1.50177233146797
"8",1984,"Fall",0.252555708304653,0.368295680633572,3.50714414000927,0.538414389473316,-0.077870523134684,0.0570971771980571,-0.25205849345868,-0.467073145466768,-3.67875013719927,-0.334893320371428
"9",1985,"Fall",-0.611144860261222,0.136288707033817,0.241157445232422,0.195071943077559,-0.141250084939004,0.131007176351728,-0.380375499721082,-0.827660513772686,-3.80096549152765,-0.0825949678173264
"10",1986,"Fall",-1.57260743280825,0.277860985795138,-0.424747897836557,0.0914362632954154,-0.0186859120312346,0.330732944002733,0.593300182952923,0.26223734396756,-2.51543476331644,0.734993762052468
"11",1987,"Fall",-1.1471142965336,-0.431101779756377,-1.94391519136031,-0.124738814939725,-0.084094656619185,0.269689291031069,0.372953108607737,-0.257465805950191,-3.13260932701442,0.145386358135898
"12",1988,"Fall",-2.18433267370707,0.00473358428030886,-0.255633170064225,-0.418780497830904,0.341867951740039,-0.270916930062743,0.423237780543198,-0.0723357748911822,-4.39547337231254,2.30966610749929
"13",1989,"Fall",-1.12108598553359,-0.149846268144508,-0.0646822978576982,-0.510667364440537,0.515662176953164,-0.4426091909886,0.789660785972962,0.232123394450927,-0.326083023741565,4.3383117942003
"14",1990,"Fall",-0.659606232431164,0.0878292597840483,0.817943531655594,-0.340437560843265,0.765694390794503,-1.21345406122606,0.591260783471625,0.457218841577111,1.72761458734407,4.85383899404809
"15",1991,"Fall",-1.53471599931124,-0.449960925836474,0.191578486927231,-0.62037111473712,0.671956585922764,-0.453597139074232,0.522371879129249,0.93688571579656,0.0726629421744538,3.74638882876662
"16",1992,"Fall",-1.62561228518503,-0.463202486567817,0.30883466763806,-0.725134075967659,0.334823449390259,0.117947221101928,0.486754769270999,-0.102368143702741,-0.90536783134325,3.07743017586043
"17",1993,"Fall",-1.87126556197386,-0.283117060573996,-0.453840053876434,-0.496632344651022,0.433507055624049,-0.250300233215295,0.411693296361539,1.85893103893987,2.7540205776252,4.06061539359204
"18",1994,"Fall",-1.40228096915402,0.300346768208812,-0.185089356146836,0.469152331793088,0.286596582133975,0.328992103960716,-0.529249213807318,0.167243160286148,1.03526943170913,-0.973456267378885
